421680;Rotavírus;2024;0.9870
421680;Rotavírus;2025;1.1039
421680;Rotavírus;2026;1.3000
421680;Rotavírus;2015;1.3293
421680;Rotavírus;2016;1.0118
421680;Rotavírus;2017;0.9412
421680;Rotavírus;2018;0.5446
421680;Rotavírus;2019;0.8333
421680;Rotavírus;2020;1.0476
421680;Rotavírus;2021;1.3836
421680;Rotavírus;2022;0.8438
421680;Hepatite B (<= 1 dia);2024;0.4545
421680;Hepatite B (<= 1 dia);2025;0.5974
421680;Hepatite B (<= 1 dia);2026;0.3333
421680;Hepatite B (<= 2 dias);2024;0.5325
421680;Hepatite B (<= 2 dias);2025;0.7273
421680;Hepatite B (<= 2 dias);2026;0.4333
421680;Polio Injetável (VIP)(Reforço);2025;1.0909
421680;Polio Injetável (VIP)(Reforço);2026;0.8667
421680;Pneumocócica Conjugada;2024;1.0260
421680;Pneumocócica Conjugada;2025;1.1169
421680;Pneumocócica Conjugada;2026;1.3333
421680;Pneumocócica Conjugada (1° Reforço);2024;1.2208
421680;Pneumocócica Conjugada (1° Reforço);2025;0.9870
421680;Pneumocócica Conjugada (1° Reforço);2026;1.0333
421680;Pneumo 20;2026;0.0333
421680;Pneumo 20 (1° Reforço);2026;0.1333
421680;Meningocócica Conjugada (1° Reforço);2024;1.2727
421680;Meningocócica Conjugada (1° Reforço);2025;0.9870
421680;Meningocócica Conjugada (1° Reforço);2026;0.9333
421680;Meningocócica Conjugada (1° Reforço);2015;0.6220
421680;Meningocócica Conjugada (1° Reforço);2016;1.2706
421680;Meningocócica Conjugada (1° Reforço);2017;0.9176
421680;Meningocócica Conjugada (1° Reforço);2018;0.7822
421680;Meningocócica Conjugada (1° Reforço);2019;0.9405
421680;Meningocócica Conjugada (1° Reforço);2020;1.1071
421680;Meningocócica Conjugada (1° Reforço);2021;1.2603
421680;Meningocócica Conjugada (1° Reforço);2022;1.0417
421680;Polio Injetável (VIP) (Reforço);2015;1.4268
421680;Polio Injetável (VIP) (Reforço);2016;0.6471
421680;Polio Injetável (VIP) (Reforço);2017;0.6706
421680;Polio Injetável (VIP) (Reforço);2018;0.6535
421680;Polio Injetável (VIP) (Reforço);2019;0.8810
421680;Polio Injetável (VIP) (Reforço);2020;1.0119
421680;Polio Injetável (VIP) (Reforço);2021;1.2329
421680;Polio Injetável (VIP) (Reforço);2022;1.0313
420100;BCG;2023;0.9200
420100;BCG;2024;0.9890
420100;BCG;2025;0.9670
420100;BCG;2026;1.1471
420100;BCG;2015;0.5351
420100;BCG;2016;0.4259
420100;BCG;2017;0.8333
420100;BCG;2018;0.5294
420100;BCG;2019;1.0482
420100;BCG;2020;0.5904
420100;BCG;2021;0.8333
420100;BCG;2022;1.1064
420100;Hepatite B (< 30 Dias);2023;0.9100
420100;Hepatite B (< 30 Dias);2024;0.9890
420100;Hepatite B (< 30 Dias);2025;0.9780
420100;Hepatite B (< 30 Dias);2026;1.1471
420100;Hepatite B (< 30 Dias);2015;0.4912
420100;Hepatite B (< 30 Dias);2016;0.3796
420100;Hepatite B (< 30 Dias);2017;0.8519
420100;Hepatite B (< 30 Dias);2018;0.4902
420100;Hepatite B (< 30 Dias);2019;0.9639
420100;Hepatite B (< 30 Dias);2020;0.5181
420100;Hepatite B (< 30 Dias);2021;0.7083
420100;Hepatite B (< 30 Dias);2022;0.7979
420100;Hepatite A Infantil;2023;0.8800
420100;Hepatite A Infantil;2024;0.9560
420100;Hepatite A Infantil;2025;0.9011
420100;Hepatite A Infantil;2026;0.9706
420100;Hepatite A Infantil;2015;0.8333
420100;Hepatite A Infantil;2016;0.8426
420100;Hepatite A Infantil;2017;0.8426
420100;Hepatite A Infantil;2018;0.9314
420100;Hepatite A Infantil;2019;1.3253
420100;Hepatite A Infantil;2020;1.4578
420100;Hepatite A Infantil;2021;0.9063
420100;Hepatite A Infantil;2022;0.9149
420100;DTP (1° Reforço);2023;0.9200
420100;DTP (1° Reforço);2024;0.9011
420100;DTP (1° Reforço);2025;0.9231
420100;DTP (1° Reforço);2026;1.0000
420100;Febre Amarela;2023;0.7000
420100;Febre Amarela;2024;0.7253
420100;Febre Amarela;2025;0.8352
420100;Febre Amarela;2026;1.0588
420100;Febre Amarela;2015;0.7281
420100;Febre Amarela;2016;0.6944
420100;Febre Amarela;2017;0.8519
420100;Febre Amarela;2018;0.7451
420100;Febre Amarela;2019;1.0361
420100;Febre Amarela;2020;0.7952
420100;Febre Amarela;2021;0.8542
420100;Febre Amarela;2022;0.9468
420100;Polio Injetável (VIP);2023;0.9000
420100;Polio Injetável (VIP);2024;0.8901
420100;Polio Injetável (VIP);2025;1.0769
420100;Polio Injetável (VIP);2026;0.8824
420100;Polio Injetável (VIP);2015;0.8684
420100;Polio Injetável (VIP);2016;0.6944
420100;Polio Injetável (VIP);2017;1.0000
